year,state,count,countCat
1993,Tennessee,0,0
1993,Texas,0.06,0-1
1993,Utah,NA,NA
1993,Vermont,5.359999999999999,1-10
1993,Virginia,NA,NA
1993,Washington,NA,NA
1993,West Virginia,NA,NA
1993,Wisconsin,0,0
1993,Wyoming,NA,NA
1994,Alabama,NA,NA
1994,Alaska,2.67,1-10
1994,Arizona,0.2,0-1
1994,Arkansas,NA,NA
1994,California,0.19,0-1
1994,Colorado,0.54,0-1
1994,Connecticut,0.12,0-1
1994,Delaware,NA,NA
1994,District Of Columbia,NA,NA
1994,Florida,0.16,0-1
1994,Georgia,0.03,0-1
1994,Hawaii,NA,NA
1994,Idaho,0.18,0-1
1994,Illinois,0.15,0-1
1994,Indiana,0.02,0-1
1994,Iowa,0.25,0-1
1994,Kansas,0.04,0-1
1994,Kentucky,NA,NA
1994,Louisiana,0.02,0-1
1994,Maine,0.24,0-1
1994,Maryland,0.1,0-1
1994,Massachusetts,0.12,0-1
1994,Michigan,0.15,0-1
1994,Minnesota,NA,NA
1994,Mississippi,NA,NA
1994,Missouri,0.8099999999999999,0-1
1994,Montana,NA,NA
1994,Nebraska,0,0
1994,Nevada,NA,NA
1994,New Hampshire,0,0
1994,New Jersey,1.68,1-10
1994,New Mexico,NA,NA
1994,New York,0.34,0-1
1994,North Carolina,0.04,0-1
1994,North Dakota,NA,NA
1994,Ohio,0.04,0-1
1994,Oklahoma,NA,NA
1994,Oregon,NA,NA
1994,Pennsylvania,0.07,0-1
1994,Rhode Island,0.7000000000000001,0-1
1994,South Carolina,NA,NA
1994,South Dakota,NA,NA
1994,Tennessee,0.53,0-1
1994,Texas,0.1,0-1
1994,Utah,7.8,1-10
1994,Vermont,0.17,0-1
1994,Virginia,0.04,0-1
1994,Washington,NA,NA
1994,West Virginia,1.98,1-10
1994,Wisconsin,0.04,0-1
1994,Wyoming,NA,NA
1995,Alabama,NA,NA
1995,Alaska,NA,NA
1995,Arizona,0.27,0-1
1995,Arkansas,0.08,0-1
1995,California,0.09,0-1
1995,Colorado,0.6799999999999999,0-1
1995,Connecticut,0.03,0-1
1995,Delaware,NA,NA
1995,District Of Columbia,NA,NA
1995,Florida,0.06,0-1
1995,Georgia,0.06,0-1
1995,Hawaii,0,0
1995,Idaho,0.33,0-1
1995,Illinois,0.04,0-1
1995,Indiana,NA,NA
1995,Iowa,NA,NA
1995,Kansas,0.04,0-1
1995,Kentucky,NA,NA
1995,Louisiana,0.42,0-1
1995,Maine,NA,NA
1995,Maryland,0,0
1995,Massachusetts,0.08,0-1
1995,Michigan,0.04,0-1
1995,Minnesota,NA,NA
1995,Mississippi,NA,NA
1995,Missouri,0,0
1995,Montana,NA,NA
1995,Nebraska,NA,NA
1995,Nevada,0.06,0-1
1995,New Hampshire,NA,NA
1995,New Jersey,0.04,0-1
1995,New Mexico,1.82,1-10
1995,New York,0.02,0-1
1995,North Carolina,NA,NA
1995,North Dakota,NA,NA
1995,Ohio,0.02,0-1
1995,Oklahoma,NA,NA
1995,Oregon,0.09,0-1
1995,Pennsylvania,0.01,0-1
1995,Rhode Island,0.49,0-1
1995,South Carolina,NA,NA
1995,South Dakota,NA,NA
1995,Tennessee,NA,NA
1995,Texas,0.09,0-1
1995,Utah,0,0
1995,Vermont,NA,NA
1995,Virginia,NA,NA
1995,Washington,0.39,0-1
1995,West Virginia,NA,NA
1995,Wisconsin,0,0
1995,Wyoming,NA,NA
1996,Alabama,NA,NA
1996,Alaska,11.16,10-100
1996,Arizona,0.17,0-1
1996,Arkansas,NA,NA
1996,California,0.11,0-1
1996,Colorado,0.21,0-1
1996,Connecticut,0.03,0-1
1996,Delaware,0.13,0-1
1996,District Of Columbia,0,0
1996,Florida,0,0
1996,Georgia,0.01,0-1
1996,Hawaii,2.81,1-10
1996,Idaho,0.16,0-1
1996,Illinois,0.02,0-1
1996,Indiana,NA,NA
1996,Iowa,0,0
1996,Kansas,0.04,0-1
1996,Kentucky,NA,NA
1996,Louisiana,NA,NA
1996,Maine,0,0
1996,Maryland,0.08,0-1
1996,Massachusetts,0.2,0-1
1996,Michigan,0.02,0-1
1996,Minnesota,0.37,0-1
1996,Mississippi,NA,NA
1996,Missouri,0.04,0-1
1996,Montana,NA,NA
1996,Nebraska,NA,NA
1996,Nevada,0.24,0-1
1996,New Hampshire,NA,NA
1996,New Jersey,0,0
1996,New Mexico,0.96,0-1
1996,New York,NA,NA
1996,North Carolina,0.05,0-1
1996,North Dakota,NA,NA
1996,Ohio,0.06,0-1
1996,Oklahoma,NA,NA
1996,Oregon,0.32999999999999996,0-1
1996,Pennsylvania,0.1,0-1
1996,Rhode Island,NA,NA
1996,South Carolina,NA,NA
1996,South Dakota,NA,NA
1996,Tennessee,0.04,0-1
1996,Texas,0.18,0-1
1996,Utah,5.77,1-10
1996,Vermont,0.17,0-1
1996,Virginia,0.01,0-1
1996,Washington,0.92,0-1
1996,West Virginia,NA,NA
1996,Wisconsin,0.02,0-1
1996,Wyoming,0.2,0-1
1997,Alabama,0.14,0-1
1997,Alaska,0.16,0-1
1997,Arizona,0.18,0-1
1997,Arkansas,0.12,0-1
1997,California,0.09,0-1
1997,Colorado,0.72,0-1
1997,Connecticut,0,0
1997,Delaware,NA,NA
1997,District Of Columbia,0.35,0-1
1997,Florida,0.06,0-1
1997,Georgia,0,0
1997,Hawaii,0.49,0-1
1997,Idaho,6.59,1-10
1997,Illinois,0.08,0-1
1997,Indiana,NA,NA
1997,Iowa,0.28,0-1
1997,Kansas,NA,NA
1997,Kentucky,NA,NA
1997,Louisiana,NA,NA
1997,Maine,0.32,0-1
1997,Maryland,0.5,0-1
1997,Massachusetts,0.88,0-1
1997,Michigan,0.08,0-1
1997,Minnesota,0.35,0-1
1997,Mississippi,0.14,0-1
1997,Missouri,0.06,0-1
1997,Montana,NA,NA
1997,Nebraska,0.06,0-1
1997,Nevada,0.06,0-1
1997,New Hampshire,1.93,1-10
1997,New Jersey,0.02,0-1
1997,New Mexico,0.4,0-1
1997,New York,0.14,0-1
1997,North Carolina,0.02,0-1
1997,North Dakota,0.15,0-1
1997,Ohio,0.3,0-1
1997,Oklahoma,0,0
1997,Oregon,0.09,0-1
1997,Pennsylvania,0.13,0-1
1997,Rhode Island,0.49,0-1
1997,South Carolina,0.05,0-1
1997,South Dakota,1.2000000000000002,1-10
1997,Tennessee,0.05,0-1
1997,Texas,0.07,0-1
1997,Utah,0.05,0-1
1997,Vermont,9.88,1-10
1997,Virginia,0.03,0-1
1997,Washington,0.27,0-1
1997,West Virginia,0.05,0-1
1997,Wisconsin,0,0
1997,Wyoming,0.61,0-1
1998,Alabama,0,0
1998,Alaska,2.58,1-10
1998,Arizona,0.2,0-1
1998,Arkansas,NA,NA
1998,California,0,0
1998,Colorado,NA,NA
1998,Connecticut,NA,NA
1998,Delaware,0,0
1998,District Of Columbia,NA,NA
1998,Florida,0.01,0-1
1998,Georgia,0.01,0-1
1998,Hawaii,NA,NA
1998,Idaho,0.08,0-1
1998,Illinois,0.01,0-1
1998,Indiana,0.03,0-1
1998,Iowa,0.03,0-1
1998,Kansas,NA,NA
1998,Kentucky,NA,NA
1998,Louisiana,0.02,0-1
1998,Maine,NA,NA
1998,Maryland,0,0
1998,Massachusetts,0.02,0-1
1998,Michigan,0.09,0-1
1998,Minnesota,NA,NA
1998,Mississippi,NA,NA
1998,Missouri,NA,NA
1998,Montana,NA,NA
1998,Nebraska,NA,NA
1998,Nevada,NA,NA
1998,New Hampshire,NA,NA
1998,New Jersey,0.08,0-1
1998,New Mexico,NA,NA
1998,New York,NA,NA
1998,North Carolina,NA,NA
1998,North Dakota,NA,NA
1998,Ohio,0,0
1998,Oklahoma,NA,NA
1998,Oregon,NA,NA
1998,Pennsylvania,0.03,0-1
1998,Rhode Island,NA,NA
1998,South Carolina,NA,NA
1998,South Dakota,NA,NA
1998,Tennessee,0,0
1998,Texas,NA,NA
1998,Utah,NA,NA
1998,Vermont,0,0
1998,Virginia,0,0
1998,Washington,0,0
1998,West Virginia,NA,NA
1998,Wisconsin,0,0
1998,Wyoming,NA,NA
1999,Alabama,NA,NA
1999,Alaska,NA,NA
1999,Arizona,0.02,0-1
1999,Arkansas,0.16,0-1
1999,California,0.06,0-1
1999,Colorado,0,0
1999,Connecticut,0,0
1999,Delaware,NA,NA
1999,District Of Columbia,NA,NA
1999,Florida,0.01,0-1
1999,Georgia,NA,NA
1999,Hawaii,0.08,0-1
1999,Idaho,NA,NA
1999,Illinois,NA,NA
1999,Indiana,0.02,0-1
1999,Iowa,NA,NA
1999,Kansas,NA,NA
1999,Kentucky,0,0
1999,Louisiana,NA,NA
1999,Maine,NA,NA
1999,Maryland,NA,NA
1999,Massachusetts,0.04,0-1
1999,Michigan,0,0
1999,Minnesota,0,0
1999,Mississippi,NA,NA
1999,Missouri,0.02,0-1
1999,Montana,NA,NA
1999,Nebraska,NA,NA
1999,Nevada,0,0
1999,New Hampshire,0,0
1999,New Jersey,NA,NA
1999,New Mexico,NA,NA
1999,New York,NA,NA
1999,North Carolina,0,0
1999,North Dakota,NA,NA
1999,Ohio,NA,NA
1999,Oklahoma,NA,NA
1999,Oregon,0.15,0-1
1999,Pennsylvania,NA,NA
1999,Rhode Island,NA,NA
1999,South Carolina,NA,NA
1999,South Dakota,NA,NA
1999,Tennessee,NA,NA
1999,Texas,0.01,0-1
1999,Utah,0.1,0-1
1999,Vermont,NA,NA
1999,Virginia,0.25,0-1
1999,Washington,NA,NA
1999,West Virginia,NA,NA
1999,Wisconsin,NA,NA
1999,Wyoming,NA,NA
2000,Alabama,NA,NA
2000,Alaska,0.16,0-1
2000,Arizona,NA,NA
2000,Arkansas,0.04,0-1
2000,California,0.03,0-1
2000,Colorado,0.06,0-1
2000,Connecticut,NA,NA
2000,Delaware,NA,NA
2000,District Of Columbia,NA,NA
2000,Florida,0.02,0-1
2000,Georgia,NA,NA
2000,Hawaii,0.16,0-1
2000,Idaho,NA,NA
2000,Illinois,0.04,0-1
2000,Indiana,NA,NA
2000,Iowa,0.06,0-1
2000,Kansas,0.08,0-1
2000,Kentucky,NA,NA
2000,Louisiana,NA,NA
2000,Maine,NA,NA
2000,Maryland,NA,NA
2000,Massachusetts,0,0
2000,Michigan,0.02,0-1
2000,Minnesota,0.02,0-1
2000,Mississippi,NA,NA
2000,Missouri,NA,NA
2000,Montana,NA,NA
2000,Nebraska,NA,NA
2000,Nevada,0.35000000000000003,0-1
2000,New Hampshire,0.24,0-1
2000,New Jersey,NA,NA
2000,New Mexico,NA,NA
2000,New York,0.02,0-1
2000,North Carolina,NA,NA
2000,North Dakota,NA,NA
2000,Ohio,0.03,0-1
2000,Oklahoma,NA,NA
2000,Oregon,NA,NA
2000,Pennsylvania,0,0
2000,Rhode Island,NA,NA
2000,South Carolina,NA,NA
2000,South Dakota,NA,NA
2000,Tennessee,NA,NA
2000,Texas,NA,NA
2000,Utah,0.13,0-1
2000,Vermont,0.16,0-1
2000,Virginia,0.03,0-1
2000,Washington,0,0
2000,West Virginia,NA,NA
2000,Wisconsin,NA,NA
2000,Wyoming,NA,NA
2001,Alabama,NA,NA
2001,Alaska,NA,NA
2001,Arizona,0.02,0-1
2001,Arkansas,NA,NA
2001,California,0.11,0-1
2001,Colorado,NA,NA
2001,Connecticut,0,0
2001,Delaware,NA,NA
2001,District Of Columbia,NA,NA
2001,Florida,NA,NA
2001,Georgia,0.01,0-1
2001,Hawaii,0.5700000000000001,0-1
2001,Idaho,0.16,0-1
2001,Illinois,0.01,0-1
2001,Indiana,0.03,0-1
2001,Iowa,NA,NA
2001,Kansas,0.04,0-1
2001,Kentucky,0.05,0-1
2001,Louisiana,NA,NA
2001,Maine,NA,NA
2001,Maryland,0.06,0-1
2001,Massachusetts,0,0
2001,Michigan,NA,NA
2001,Minnesota,0.04,0-1
2001,Mississippi,NA,NA
2001,Missouri,0.02,0-1
2001,Montana,NA,NA
2001,Nebraska,NA,NA
2001,Nevada,NA,NA
2001,New Hampshire,NA,NA
2001,New Jersey,0.01,0-1
2001,New Mexico,NA,NA
2001,New York,0,0
2001,North Carolina,NA,NA
2001,North Dakota,NA,NA
2001,Ohio,0.01,0-1
2001,Oklahoma,NA,NA
2001,Oregon,0.18,0-1
2001,Pennsylvania,0.05,0-1
2001,Rhode Island,NA,NA
2001,South Carolina,NA,NA
2001,South Dakota,NA,NA
2001,Tennessee,NA,NA
2001,Texas,0,0
2001,Utah,NA,NA
2001,Vermont,0.16,0-1
2001,Virginia,0.01,0-1
2001,Washington,0,0
2001,West Virginia,NA,NA
2001,Wisconsin,NA,NA
2001,Wyoming,NA,NA
2002,Alabama,0.16,0-1
2002,Alaska,NA,NA
2002,Arizona,NA,NA
2002,Arkansas,NA,NA
2002,California,0,0
2002,Colorado,NA,NA
2002,Connecticut,NA,NA
2002,Delaware,NA,NA
2002,District Of Columbia,NA,NA
2002,Florida,0.01,0-1
2002,Georgia,0.01,0-1
2002,Hawaii,0.08,0-1
2002,Idaho,0,0
2002,Illinois,NA,NA
2002,Indiana,0.02,0-1
2002,Iowa,NA,NA
2002,Kansas,NA,NA
2002,Kentucky,NA,NA
2002,Louisiana,NA,NA
2002,Maine,NA,NA
2002,Maryland,NA,NA
2002,Massachusetts,NA,NA
2002,Michigan,NA,NA
2002,Minnesota,0,0
2002,Mississippi,NA,NA
2002,Missouri,0.02,0-1
2002,Montana,NA,NA
2002,Nebraska,NA,NA
2002,Nevada,0,0
2002,New Hampshire,NA,NA
2002,New Jersey,NA,NA
2002,New Mexico,NA,NA
2002,New York,0.01,0-1
2002,North Carolina,NA,NA
2002,North Dakota,NA,NA
2002,Ohio,0,0
2002,Oklahoma,NA,NA
2002,Oregon,NA,NA
2002,Pennsylvania,NA,NA
2002,Rhode Island,NA,NA
2002,South Carolina,NA,NA
2002,South Dakota,NA,NA
2002,Tennessee,NA,NA
2002,Texas,0,0
2002,Utah,0,0
2002,Vermont,NA,NA
2002,Virginia,NA,NA
2002,Washington,NA,NA
2002,West Virginia,NA,NA
2002,Wisconsin,NA,NA
2002,Wyoming,NA,NA
2003,Alabama,NA,NA
2003,Alaska,NA,NA
2003,Arizona,NA,NA
2003,Arkansas,NA,NA
2003,California,NA,NA
2003,Colorado,NA,NA
2003,Connecticut,NA,NA
2003,Delaware,NA,NA
2003,District Of Columbia,NA,NA
2003,Florida,NA,NA
2003,Georgia,NA,NA
2003,Hawaii,NA,NA
2003,Idaho,NA,NA
2003,Illinois,NA,NA
2003,Indiana,NA,NA
2003,Iowa,NA,NA
2003,Kansas,NA,NA
2003,Kentucky,NA,NA
2003,Louisiana,NA,NA
2003,Maine,NA,NA
2003,Maryland,NA,NA
2003,Massachusetts,NA,NA
2003,Michigan,NA,NA
2003,Minnesota,NA,NA
2003,Mississippi,NA,NA
2003,Missouri,NA,NA
2003,Montana,NA,NA
2003,Nebraska,NA,NA
2003,Nevada,NA,NA
2003,New Hampshire,NA,NA
2003,New Jersey,NA,NA
2003,New Mexico,NA,NA
2003,New York,NA,NA
2003,North Carolina,NA,NA
2003,North Dakota,NA,NA
2003,Ohio,NA,NA
2003,Oklahoma,NA,NA
2003,Oregon,NA,NA
2003,Pennsylvania,NA,NA
2003,Rhode Island,NA,NA
2003,South Carolina,NA,NA
2003,South Dakota,NA,NA
2003,Tennessee,NA,NA
2003,Texas,NA,NA
2003,Utah,NA,NA
2003,Vermont,NA,NA
2003,Virginia,NA,NA
2003,Washington,NA,NA
2003,West Virginia,NA,NA
2003,Wisconsin,NA,NA
2003,Wyoming,NA,NA
